Lokacija|BrojSoba|Mesec|Datum|ProsecnaCena
Mladenovac|1,5|103|03/01/2019|605,255
Mladenovac|1,5|104|04/01/2019|596,11
Mladenovac|1,5|105|05/01/2019|670,73
Mladenovac|1,5|106|06/01/2019|670,73
Mladenovac|1,5|107|07/01/2019|643,8236
Mladenovac|1,5|108|08/01/2019|612,58
Mladenovac|1,5|109|09/01/2019|612,58
Mladenovac|1,5|110|10/01/2019|599,92
Mladenovac|1,5|111|11/01/2019|596
Mladenovac|1,5|112|12/01/2019|649,37
Mladenovac|1,5|201|01/01/2020|720,825
Mladenovac|1,5|202|02/01/2020|845,65
Mladenovac|1,5|203|03/01/2020|873,75
Mladenovac|1,5|204|04/01/2020|861,75692
Mladenovac|1,5|205|05/01/2020|861,75692
Mladenovac|1,5|206|06/01/2020|845,740
Mladenovac|1,5|207|07/01/2020|892,947
Mladenovac|1,5|208|08/01/2020|873,467
Mladenovac|1,5|209|09/01/2020|851,37
Mladenovac|1,5|210|10/01/2020|832,18
Mladenovac|1,5|211|11/01/2020|821,9
Mladenovac|1,5|212|12/01/2020|844,17
Mladenovac|1,5|301|01/01/2021|833,33
Mladenovac|1,5|302|02/01/2021|629,655
Mladenovac|1,5|303|03/01/2021|836,52
Mladenovac|1,5|304|04/01/2021|677,05
Mladenovac|1,5|305|05/01/2021|707,405
Mladenovac|1,5|306|06/01/2021|807,22
Mladenovac|1,5|307|07/01/2021|1107,81
Mladenovac|1,5|308|08/01/2021|1133,3333333333333
Mladenovac|1,5|309|09/01/2021|925,6700000000001
Mladenovac|1,5|310|10/01/2021|905,46
Mladenovac|1,5|311|11/01/2021|773,0799999999999
Mladenovac|1,5|312|12/01/2021|959,565
Mladenovac|1,5|401|01/01/2022|1063,43
Mladenovac|1,5|402|02/01/2022|1262,5
Mladenovac|1,5|403|03/01/2022|1262,5
Mladenovac|1,5|404|04/01/2022|1200
Mladenovac|1,5|405|05/01/2022|1224,2
Mladenovac|1,5|406|06/01/2022|1200
Mladenovac|1,5|407|07/01/2022|1200
Mladenovac|1,5|408|08/01/2022|1200
Mladenovac|1,5|409|09/01/2022|1225
Mladenovac|1,5|410|10/01/2022|1601,22
Mladenovac|1,5|411|11/01/2022|1348,4499999999998
Mladenovac|1,5|412|12/01/2022|1142,1100000000001
Mladenovac|1,5|501|01/01/2023|1193,97
Mladenovac|1,5|502|02/01/2023|1191
Mladenovac|1,5|503|03/01/2023|1195,52
Mladenovac|1,5|504|04/01/2023|1199,955
Mladenovac|1,5|505|05/01/2023|1183,24
Mladenovac|1,5|506|06/01/2023|1136
Mladenovac|2|001|01/01/2018|592,925
Mladenovac|2|002|02/01/2018|598,895
Mladenovac|2|003|03/01/2018|538,94
Mladenovac|2|004|04/01/2018|604,65
Mladenovac|2|005|05/01/2018|587,7
Mladenovac|2|006|06/01/2018|519,23
Mladenovac|2|007|07/01/2018|503,005
Mladenovac|2|008|08/01/2018|490,3433333333333
Mladenovac|2|009|09/01/2018|519,23
Mladenovac|2|010|10/01/2018|573,1033333333334
Mladenovac|2|011|11/01/2018|522,68
Mladenovac|2|012|12/01/2018|501,33
Mladenovac|2|101|01/01/2019|432,16
Mladenovac|2|102|02/01/2019|432,16
Mladenovac|2|103|03/01/2019|598,33
Mladenovac|2|104|04/01/2019|605,6766666666666
Mladenovac|2|105|05/01/2019|535,615
Mladenovac|2|106|06/01/2019|508,7
Mladenovac|2|107|07/01/2019|430,69
Mladenovac|2|108|08/01/2019|598,33
Mladenovac|2|109|09/01/2019|598,33
Mladenovac|2|110|10/01/2019|328,7033333333333
Mladenovac|2|111|11/01/2019|468,78
Mladenovac|2|112|12/01/2019|460,29499999999996
Mladenovac|2|201|01/01/2020|460,29499999999996
Mladenovac|2|202|02/01/2020|485,89
Mladenovac|2|203|03/01/2020|441,8533333333334
Mladenovac|2|204|04/01/2020|432,16
Mladenovac|2|205|05/01/2020|447,91
Mladenovac|2|206|06/01/2020|478,78999999999996
Mladenovac|2|207|07/01/2020|532,12
Mladenovac|2|208|08/01/2020|625,3050000000001
Mladenovac|2|209|09/01/2020|637,4733333333332
Mladenovac|2|210|10/01/2020|669,41
Mladenovac|2|211|11/01/2020|547,1949999999999
Mladenovac|2|212|12/01/2020|551,66
Mladenovac|2|301|01/01/2021|613,92
Mladenovac|2|302|02/01/2021|613,92
Mladenovac|2|303|03/01/2021|631,13
Mladenovac|2|304|04/01/2021|675,885
Mladenovac|2|305|05/01/2021|695,2149999999999
Mladenovac|2|306|06/01/2021|704,8
Mladenovac|2|307|07/01/2021|702,925
Mladenovac|2|308|08/01/2021|586,0333333333333
Mladenovac|2|309|09/01/2021|574,87
Mladenovac|2|310|10/01/2021|659,665
Mladenovac|2|311|11/01/2021|637,035
Mladenovac|2|312|12/01/2021|643,235
Mladenovac|2|401|01/01/2022|706,79
Mladenovac|2|402|02/01/2022|668,97
Mladenovac|2|403|03/01/2022|737,7266666666668
Mladenovac|2|404|04/01/2022|736,96
Mladenovac|2|405|05/01/2022|825,25
Mladenovac|2|406|06/01/2022|756,7149999999999
Mladenovac|2|407|07/01/2022|762,2049999999999
Mladenovac|2|408|08/01/2022|840,6333333333333
Mladenovac|2|409|09/01/2022|880,34
Mladenovac|2|410|10/01/2022|836,245
Mladenovac|2|411|11/01/2022|954,21
Mladenovac|2|412|12/01/2022|996,5049999999999
Mladenovac|2|501|01/01/2023|1236,5933333333335
Mladenovac|2|502|02/01/2023|1203,99
Mladenovac|2|503|03/01/2023|1114,928
Mladenovac|2|504|04/01/2023|1094,585
Mladenovac|2|505|05/01/2023|1103,6399999999999
Mladenovac|2|506|06/01/2023|1036,935
Mladenovac|2,5|001|01/01/2018|507,69
Mladenovac|2,5|002|02/01/2018|507,69
Mladenovac|2,5|003|03/01/2018|551,5833333333334
Mladenovac|2,5|004|04/01/2018|571,51
Mladenovac|2,5|005|05/01/2018|549,243
Mladenovac|2,5|006|06/01/2018|533,97
Mladenovac|2,5|007|07/01/2018|521,14
Mladenovac|2,5|008|08/01/2018|501,23
Mladenovac|2,5|009|09/01/2018|492,96
Mladenovac|2,5|010|10/01/2018|492,96
Mladenovac|2,5|011|11/01/2018|492,96
Mladenovac|2,5|012|12/01/2018|601,5
Mladenovac|2,5|101|01/01/2019|667,5
Mladenovac|2,5|102|02/01/2019|667,5
Mladenovac|2,5|103|03/01/2019|696,24
Mladenovac|2,5|104|04/01/2019|591,5333333333334
Mladenovac|2,5|105|05/01/2019|492,96
Mladenovac|2,5|106|06/01/2019|501,83
Mladenovac|2,5|107|07/01/2019|501,83
Mladenovac|2,5|108|08/01/2019|510,33000000000004
Mladenovac|2,5|109|09/01/2019|581,705
Mladenovac|2,5|110|10/01/2019|638,2766666666666
Mladenovac|2,5|111|11/01/2019|596,3050000000001
Mladenovac|2,5|112|12/01/2019|604,5450000000001
Mladenovac|2,5|201|01/01/2020|604,5450000000001
Mladenovac|2,5|202|02/01/2020|836,64
Mladenovac|2,5|203|03/01/2020|713,87
Mladenovac|2,5|204|04/01/2020|667,5
Mladenovac|2,5|205|05/01/2020|780,6700000000001
Mladenovac|2,5|206|06/01/2020|739,8050000000001
Mladenovac|2,5|207|07/01/2020|634
Mladenovac|2,5|208|08/01/2020|505,49
Mladenovac|2,5|209|09/01/2020|554,2166666666666
Mladenovac|2,5|210|10/01/2020|444,32500000000005
Mladenovac|2,5|211|11/01/2020|850
Mladenovac|2,5|212|12/01/2020|718,53
Mladenovac|2,5|301|01/01/2021|838,375
Mladenovac|2,5|302|02/01/2021|838,375
Mladenovac|2,5|303|03/01/2021|907,6766666666666
Mladenovac|2,5|304|04/01/2021|931,96
Mladenovac|2,5|305|05/01/2021|970,4449999999999
Mladenovac|2,5|306|06/01/2021|1000
Mladenovac|2,5|307|07/01/2021|974,85
Mladenovac|2,5|308|08/01/2021|966,4666666666667
Mladenovac|2,5|309|09/01/2021|959,27
Mladenovac|2,5|310|10/01/2021|937,03
Mladenovac|2,5|311|11/01/2021|972,1
Mladenovac|2,5|312|12/01/2021|940,1700000000001
Mladenovac|2,5|401|01/01/2022|941,82
Mladenovac|2,5|402|02/01/2022|987,58
Mladenovac|2,5|403|03/01/2022|895,05
Mladenovac|2,5|404|04/01/2022|895,05
Mladenovac|2,5|405|05/01/2022|895,05
Mladenovac|2,5|406|06/01/2022|895,05
Mladenovac|2,5|407|07/01/2022|895,05
Mladenovac|2,5|408|08/01/2022|1122,99
Mladenovac|2,5|409|09/01/2022|867,8900000000001
Mladenovac|2,5|410|10/01/2022|961,19
Mladenovac|2,5|411|11/01/2022|960
Mladenovac|2,5|412|12/01/2022|1075,875
Mladenovac|2,5|501|01/01/2023|1088,5033333333333
Mladenovac|2,5|502|02/01/2023|1140,93
Mladenovac|2,5|503|03/01/2023|1152,9
Mladenovac|2,5|504|04/01/2023|1156,38
Mladenovac|2,5|505|05/01/2023|1173,8850000000002
Mladenovac|2,5|506|06/01/2023|1398,655
Mladenovac|3|001|01/01/2018|526,5
Mladenovac|3|002|02/01/2018|534,33
Mladenovac|3|003|03/01/2018|534,33
Mladenovac|3|004|04/01/2018|557,17
Mladenovac|3|005|05/01/2018|521,52
Mladenovac|3|006|06/01/2018|522,5
Mladenovac|3|007|07/01/2018|531,67
Mladenovac|3|008|08/01/2018|526,3866666666667
Mladenovac|3|009|09/01/2018|443
Mladenovac|3|010|10/01/2018|550
Mladenovac|3|011|11/01/2018|550
Mladenovac|3|012|12/01/2018|550
Mladenovac|3|101|01/01/2019|607,1999999999999
Mladenovac|3|102|02/01/2019|671,5666666666666
Mladenovac|3|103|03/01/2019|620,86
Mladenovac|3|104|04/01/2019|643,33
Mladenovac|3|105|05/01/2019|550
Mladenovac|3|106|06/01/2019|550
Mladenovac|3|107|07/01/2019|550
Mladenovac|3|108|08/01/2019|550
Mladenovac|3|109|09/01/2019|608,335
Mladenovac|3|110|10/01/2019|666,67
Mladenovac|3|111|11/01/2019|691,38
Mladenovac|3|112|12/01/2019|716,22
Mladenovac|3|201|01/01/2020|705,715
Mladenovac|3|202|02/01/2020|708,405
Mladenovac|3|203|03/01/2020|722,5633333333334
Mladenovac|3|204|04/01/2020|714,5250000000001
Mladenovac|3|205|05/01/2020|714,29
Mladenovac|3|206|06/01/2020|742,435
Mladenovac|3|207|07/01/2020|759,04
Mladenovac|3|208|08/01/2020|811,245
Mladenovac|3|209|09/01/2020|734,4899999999999
Mladenovac|3|210|10/01/2020|769,43
Mladenovac|3|211|11/01/2020|775,2
Mladenovac|3|212|12/01/2020|734,4
Mladenovac|3|301|01/01/2021|730,9649999999999
Mladenovac|3|302|02/01/2021|725,79
Mladenovac|3|303|03/01/2021|748,2800000000001
Mladenovac|3|304|04/01/2021|742,335
Mladenovac|3|305|05/01/2021|781,49
Mladenovac|3|306|06/01/2021|792,2950000000001
Mladenovac|3|307|07/01/2021|820,23
Mladenovac|3|308|08/01/2021|769,3366666666666
Mladenovac|3|309|09/01/2021|736,19
Mladenovac|3|310|10/01/2021|809,4
Mladenovac|3|311|11/01/2021|809,385
Mladenovac|3|312|12/01/2021|781,4300000000001
Mladenovac|3|401|01/01/2022|775,255
Mladenovac|3|402|02/01/2022|768,78
Mladenovac|3|403|03/01/2022|797,2633333333333
Mladenovac|3|404|04/01/2022|770,52
Mladenovac|3|405|05/01/2022|757,775
Mladenovac|3|406|06/01/2022|842,385
Mladenovac|3|407|07/01/2022|787,1700000000001
Mladenovac|3|408|08/01/2022|793,1566666666666
Mladenovac|3|409|09/01/2022|759,025
Mladenovac|3|410|10/01/2022|843,175
Mladenovac|3|411|11/01/2022|830,935
Mladenovac|3|412|12/01/2022|948,31
Mladenovac|3|501|01/01/2023|1007,4666666666667
Mladenovac|3|502|02/01/2023|991,145
Mladenovac|3|503|03/01/2023|1022,461
Mladenovac|3|504|04/01/2023|1053,145
Mladenovac|3|505|05/01/2023|1096,245
Mladenovac|3|506|06/01/2023|1028,415
Mladenovac|4|001|01/01/2018|600
Mladenovac|4|002|02/01/2018|600
Mladenovac|4|003|03/01/2018|589,29
Mladenovac|4|004|04/01/2018|589,29
Mladenovac|4|005|05/01/2018|533,8447
Mladenovac|4|006|06/01/2018|563,372
Mladenovac|4|007|07/01/2018|563,372
Mladenovac|4|008|08/01/2018|582,91
Mladenovac|4|009|09/01/2018|600,284
Mladenovac|4|010|10/01/2018|570,238
Mladenovac|4|011|11/01/2018|542,93
Mladenovac|4|012|12/01/2018|542,93
Mladenovac|4|101|01/01/2019|560,81
Mladenovac|4|102|02/01/2019|560,81
Mladenovac|4|103|03/01/2019|572,94
Mladenovac|4|104|04/01/2019|589,1723
Mladenovac|4|105|05/01/2019|599,298
Mladenovac|4|106|06/01/2019|603,58
Mladenovac|4|107|07/01/2019|589,43832
Mladenovac|4|108|08/01/2019|589,43832
Mladenovac|4|109|09/01/2019|567,28
Mladenovac|4|110|10/01/2019|572,2843
Mladenovac|4|111|11/01/2019|585,4300000000001
Mladenovac|4|112|12/01/2019|585,59
Mladenovac|4|201|01/01/2020|585,59
Mladenovac|4|202|02/01/2020|585,59
Mladenovac|4|203|03/01/2020|560,81
Mladenovac|4|204|04/01/2020|573,2
Mladenovac|4|205|05/01/2020|560,81
Mladenovac|4|206|06/01/2020|603,56
Mladenovac|4|207|07/01/2020|603,56
Mladenovac|4|208|08/01/2020|582,185
Mladenovac|4|209|09/01/2020|603,56
Mladenovac|4|210|10/01/2020|594,575
Mladenovac|4|211|11/01/2020|598,135
Mladenovac|4|212|12/01/2020|748,905
Mladenovac|4|301|01/01/2021|859,88
Mladenovac|4|302|02/01/2021|879,94
Mladenovac|4|303|03/01/2021|741,9433333333333
Mladenovac|4|304|04/01/2021|756,69
Mladenovac|4|305|05/01/2021|794,7049999999999
Mladenovac|4|306|06/01/2021|868,88
Mladenovac|4|307|07/01/2021|837,76
Mladenovac|4|308|08/01/2021|716,5
Mladenovac|4|309|09/01/2021|782,41
Mladenovac|4|310|10/01/2021|792,865
Mladenovac|4|311|11/01/2021|877,425
Mladenovac|4|312|12/01/2021|914,1800000000001
Mladenovac|4|401|01/01/2022|958,9300000000001
Mladenovac|4|402|02/01/2022|880,05
Mladenovac|4|403|03/01/2022|861,2933333333334
Mladenovac|4|404|04/01/2022|679,56
Mladenovac|4|405|05/01/2022|795,12
Mladenovac|4|406|06/01/2022|919,345
Mladenovac|4|407|07/01/2022|745,95
Mladenovac|4|408|08/01/2022|826,2400000000001
Mladenovac|4|409|09/01/2022|857,525
Mladenovac|4|410|10/01/2022|991,185
Mladenovac|4|411|11/01/2022|741,885
Mladenovac|4|412|12/01/2022|831,91
Mladenovac|4|501|01/01/2023|958,69
Mladenovac|4|502|02/01/2023|977,08
Mladenovac|4|503|03/01/2023|971,938
Mladenovac|4|504|04/01/2023|964,635
Mladenovac|4|505|05/01/2023|1039,6999999999998
Mladenovac|4|506|06/01/2023|941,895
Novi Beograd|0,5|001|01/01/2018|1781,135
Novi Beograd|0,5|002|02/01/2018|1506,5900000000001
Novi Beograd|0,5|003|03/01/2018|1577,3566666666666
Novi Beograd|0,5|004|04/01/2018|1615,1599999999999
Novi Beograd|0,5|005|05/01/2018|1590,635
Novi Beograd|0,5|006|06/01/2018|1539,2849999999999
Novi Beograd|0,5|007|07/01/2018|1450,01
Novi Beograd|0,5|008|08/01/2018|1542,3033333333333
Novi Beograd|0,5|009|09/01/2018|1680,2649999999999
Novi Beograd|0,5|010|10/01/2018|1760,6066666666666
Novi Beograd|0,5|011|11/01/2018|1865,5
Novi Beograd|0,5|012|12/01/2018|1940,19
Novi Beograd|0,5|101|01/01/2019|2011,9366666666665
Novi Beograd|0,5|102|02/01/2019|2000,5166666666667
Novi Beograd|0,5|103|03/01/2019|1953,0700000000002
Novi Beograd|0,5|104|04/01/2019|1897,8500000000001
Novi Beograd|0,5|105|05/01/2019|1818,675
Novi Beograd|0,5|106|06/01/2019|1784,97
Novi Beograd|0,5|107|07/01/2019|1800,72
Novi Beograd|0,5|108|08/01/2019|1809,685
Novi Beograd|0,5|109|09/01/2019|1752,565
Novi Beograd|0,5|110|10/01/2019|1648,91
Novi Beograd|0,5|111|11/01/2019|1786,29
Novi Beograd|0,5|112|12/01/2019|1791,5900000000001
Novi Beograd|0,5|201|01/01/2020|1742,07
Novi Beograd|0,5|202|02/01/2020|1912,3400000000001
Novi Beograd|0,5|203|03/01/2020|1957,82
Novi Beograd|0,5|204|04/01/2020|1810,4299999999998
Novi Beograd|0,5|205|05/01/2020|1985,355
Novi Beograd|0,5|206|06/01/2020|2023,4899999999998
Novi Beograd|0,5|207|07/01/2020|2046
Novi Beograd|0,5|208|08/01/2020|2051,075
Novi Beograd|0,5|209|09/01/2020|2151,48
Novi Beograd|0,5|210|10/01/2020|2157,2799999999997
Novi Beograd|0,5|211|11/01/2020|2201,95
Novi Beograd|0,5|212|12/01/2020|2425,605
Novi Beograd|0,5|301|01/01/2021|2369,5550000000003
Novi Beograd|0,5|302|02/01/2021|2156,585
Novi Beograd|0,5|303|03/01/2021|2206,16
Novi Beograd|0,5|304|04/01/2021|2265,285
Novi Beograd|0,5|305|05/01/2021|2243,495
Novi Beograd|0,5|306|06/01/2021|2793
Novi Beograd|0,5|307|07/01/2021|2752,745
Novi Beograd|0,5|308|08/01/2021|2877,1633333333334
Novi Beograd|0,5|309|09/01/2021|2883,545
Novi Beograd|0,5|310|10/01/2021|2560,5699999999997
Novi Beograd|0,5|311|11/01/2021|2399,205
Novi Beograd|0,5|312|12/01/2021|2333,765
Novi Beograd|0,5|401|01/01/2022|2152,67
Novi Beograd|0,5|402|02/01/2022|2592,12
Novi Beograd|0,5|403|03/01/2022|2932,5733333333333
Novi Beograd|0,5|404|04/01/2022|2542,2349999999997
Novi Beograd|0,5|405|05/01/2022|2285,45
Novi Beograd|0,5|406|06/01/2022|3015,0950000000003
Novi Beograd|0,5|407|07/01/2022|2732,665
Novi Beograd|0,5|408|08/01/2022|2892,476666666667
Novi Beograd|0,5|409|09/01/2022|3013,165
Novi Beograd|0,5|410|10/01/2022|3406,245
Novi Beograd|0,5|411|11/01/2022|3351,135
Novi Beograd|0,5|412|12/01/2022|3196,135
Novi Beograd|0,5|501|01/01/2023|3269,816666666667
Novi Beograd|0,5|502|02/01/2023|2995,1400000000003
Novi Beograd|0,5|503|03/01/2023|3012,348
Novi Beograd|0,5|504|04/01/2023|3157,635
Novi Beograd|0,5|505|05/01/2023|3319,85
Novi Beograd|0,5|506|06/01/2023|3293,02
Novi Beograd|1|001|01/01/2018|1503,795
Novi Beograd|1|002|02/01/2018|1569,24
Novi Beograd|1|003|03/01/2018|1543,96
Novi Beograd|1|004|04/01/2018|1566,605
Novi Beograd|1|005|05/01/2018|1561,09
Novi Beograd|1|006|06/01/2018|1545,955
Novi Beograd|1|007|07/01/2018|1569,44
Novi Beograd|1|008|08/01/2018|1570,2166666666665
Novi Beograd|1|009|09/01/2018|1566,31
Novi Beograd|1|010|10/01/2018|1632,64
Novi Beograd|1|011|11/01/2018|1661,55
Novi Beograd|1|012|12/01/2018|1670,525
Novi Beograd|1|101|01/01/2019|1770,9766666666667
Novi Beograd|1|102|02/01/2019|1769,9233333333332
Novi Beograd|1|103|03/01/2019|1752,585
Novi Beograd|1|104|04/01/2019|1819,8933333333334
Novi Beograd|1|105|05/01/2019|1763,4450000000002
Novi Beograd|1|106|06/01/2019|1691,58
Novi Beograd|1|107|07/01/2019|1692,55
Novi Beograd|1|108|08/01/2019|1802,3
Novi Beograd|1|109|09/01/2019|1825,0500000000002
Novi Beograd|1|110|10/01/2019|1854,74
Novi Beograd|1|111|11/01/2019|1806,3449999999998
Novi Beograd|1|112|12/01/2019|1828,355
Novi Beograd|1|201|01/01/2020|1865,81
Novi Beograd|1|202|02/01/2020|1944,295
Novi Beograd|1|203|03/01/2020|1974,67
Novi Beograd|1|204|04/01/2020|1980,54
Novi Beograd|1|205|05/01/2020|2010,3200000000002
Novi Beograd|1|206|06/01/2020|2049,065
Novi Beograd|1|207|07/01/2020|1987,645
Novi Beograd|1|208|08/01/2020|2017,17
Novi Beograd|1|209|09/01/2020|2017,6633333333332
Novi Beograd|1|210|10/01/2020|2018,795
Novi Beograd|1|211|11/01/2020|2037,855
Novi Beograd|1|212|12/01/2020|2032,665
Novi Beograd|1|301|01/01/2021|2083,71
Novi Beograd|1|302|02/01/2021|2069,505
Novi Beograd|1|303|03/01/2021|1969,14
Novi Beograd|1|304|04/01/2021|2041,83
Novi Beograd|1|305|05/01/2021|2071,0550000000003
Novi Beograd|1|306|06/01/2021|2140,125
Novi Beograd|1|307|07/01/2021|2132,51
Novi Beograd|1|308|08/01/2021|2095,45
Novi Beograd|1|309|09/01/2021|2114,73
Novi Beograd|1|310|10/01/2021|2103,165
Novi Beograd|1|311|11/01/2021|2086,375
Novi Beograd|1|312|12/01/2021|2076,89
Novi Beograd|1|401|01/01/2022|2161,555
Novi Beograd|1|402|02/01/2022|2220,55
Novi Beograd|1|403|03/01/2022|1981,1299999999999
Novi Beograd|1|404|04/01/2022|2327,2200000000003
Novi Beograd|1|405|05/01/2022|2322,1899999999996
Novi Beograd|1|406|06/01/2022|2307,52
Novi Beograd|1|407|07/01/2022|2477,69
Novi Beograd|1|408|08/01/2022|2446,7933333333335
Novi Beograd|1|409|09/01/2022|2584,2749999999996
Novi Beograd|1|410|10/01/2022|2793,1949999999997
Novi Beograd|1|411|11/01/2022|2875,29
Novi Beograd|1|412|12/01/2022|2857,58
Novi Beograd|1|501|01/01/2023|3037,7900000000004
Novi Beograd|1|502|02/01/2023|3080,045
Novi Beograd|1|503|03/01/2023|3052,49
Novi Beograd|1|504|04/01/2023|3030,16
Novi Beograd|1|505|05/01/2023|3150,9
Novi Beograd|1|506|06/01/2023|3050,145
Novi Beograd|1,5|001|01/01/2018|1405,935
Novi Beograd|1,5|002|02/01/2018|1362,4450000000002
Novi Beograd|1,5|003|03/01/2018|1299,1633333333332
Novi Beograd|1,5|004|04/01/2018|1287,82
Novi Beograd|1,5|005|05/01/2018|1290,6599999999999
Novi Beograd|1,5|006|06/01/2018|1313,105
Novi Beograd|1,5|007|07/01/2018|1327,4650000000001
Novi Beograd|1,5|008|08/01/2018|1199,3033333333333
Novi Beograd|1,5|009|09/01/2018|1392,87
Novi Beograd|1,5|010|10/01/2018|1372,5266666666666
Novi Beograd|1,5|011|11/01/2018|1438,23
Novi Beograd|1,5|012|12/01/2018|1503,885
Novi Beograd|1,5|101|01/01/2019|1626,96
Novi Beograd|1,5|102|02/01/2019|1632,1233333333332
Novi Beograd|1,5|103|03/01/2019|1520,525
Novi Beograd|1,5|104|04/01/2019|1633,08
Novi Beograd|1,5|105|05/01/2019|1642,825
Novi Beograd|1,5|106|06/01/2019|1670,24
Novi Beograd|1,5|107|07/01/2019|1623,3600000000001
Novi Beograd|1,5|108|08/01/2019|1690,085
Novi Beograd|1,5|109|09/01/2019|1728,5300000000002
Novi Beograd|1,5|110|10/01/2019|1666,5166666666667
Novi Beograd|1,5|111|11/01/2019|1658,365
Novi Beograd|1,5|112|12/01/2019|1666,575
Novi Beograd|1,5|201|01/01/2020|1654,875
Novi Beograd|1,5|202|02/01/2020|1723,0700000000002
Novi Beograd|1,5|203|03/01/2020|1803,93
Novi Beograd|1,5|204|04/01/2020|1845,0900000000001
Novi Beograd|1,5|205|05/01/2020|1821,955
Novi Beograd|1,5|206|06/01/2020|1862,475
Novi Beograd|1,5|207|07/01/2020|1897,77
Novi Beograd|1,5|208|08/01/2020|1917,4650000000001
Novi Beograd|1,5|209|09/01/2020|1911,5600000000002
Novi Beograd|1,5|210|10/01/2020|1933,315
Novi Beograd|1,5|211|11/01/2020|1951,4
Novi Beograd|1,5|212|12/01/2020|1944,3600000000001
Novi Beograd|1,5|301|01/01/2021|1977,82
Novi Beograd|1,5|302|02/01/2021|1996,345
Novi Beograd|1,5|303|03/01/2021|1875,5199999999998
Novi Beograd|1,5|304|04/01/2021|1958,655
Novi Beograd|1,5|305|05/01/2021|1956,2399999999998
Novi Beograd|1,5|306|06/01/2021|1884,9
Novi Beograd|1,5|307|07/01/2021|1916,52
Novi Beograd|1,5|308|08/01/2021|1945,1033333333332
Novi Beograd|1,5|309|09/01/2021|1952,3899999999999
Novi Beograd|1,5|310|10/01/2021|1936,35
Novi Beograd|1,5|311|11/01/2021|1921,255
Novi Beograd|1,5|312|12/01/2021|1967,92
Novi Beograd|1,5|401|01/01/2022|1912,4099999999999
Novi Beograd|1,5|402|02/01/2022|1900,755
Novi Beograd|1,5|403|03/01/2022|1946,5866666666668
Novi Beograd|1,5|404|04/01/2022|1987,405
Novi Beograd|1,5|405|05/01/2022|1979,66
Novi Beograd|1,5|406|06/01/2022|2210,965
Novi Beograd|1,5|407|07/01/2022|2224,185
Novi Beograd|1,5|408|08/01/2022|2313,353333333333
Novi Beograd|1,5|409|09/01/2022|2634,4449999999997
Novi Beograd|1,5|410|10/01/2022|2490,49
Novi Beograd|1,5|411|11/01/2022|2555,29
Novi Beograd|1,5|412|12/01/2022|2593,085
Novi Beograd|1,5|501|01/01/2023|2668,9566666666665
Novi Beograd|1,5|502|02/01/2023|2608,255
Novi Beograd|1,5|503|03/01/2023|2653,3915
Novi Beograd|1,5|504|04/01/2023|2687,76
Novi Beograd|1,5|505|05/01/2023|2667,4049999999997
Novi Beograd|1,5|506|06/01/2023|2673,69
Novi Beograd|2|001|01/01/2018|1344,665
Novi Beograd|2|002|02/01/2018|1331,025
Novi Beograd|2|003|03/01/2018|1329,0133333333333
Novi Beograd|2|004|04/01/2018|1308,32
Novi Beograd|2|005|05/01/2018|1313,58
Novi Beograd|2|006|06/01/2018|1301,18
Novi Beograd|2|007|07/01/2018|1388,96
Novi Beograd|2|008|08/01/2018|1395,71
Novi Beograd|2|009|09/01/2018|1400,82
Novi Beograd|2|010|10/01/2018|1411,5
Novi Beograd|2|011|11/01/2018|1447,77
Novi Beograd|2|012|12/01/2018|1423,255
Novi Beograd|2|101|01/01/2019|1550,6666666666667
Novi Beograd|2|102|02/01/2019|1574,8033333333333
Novi Beograd|2|103|03/01/2019|1504,2150000000001
Novi Beograd|2|104|04/01/2019|1524,7733333333333
Novi Beograd|2|105|05/01/2019|1543,4050000000002
Novi Beograd|2|106|06/01/2019|1524,79
Novi Beograd|2|107|07/01/2019|1526,47
Novi Beograd|2|108|08/01/2019|1552,0549999999998
Novi Beograd|2|109|09/01/2019|1595,415
Novi Beograd|2|110|10/01/2019|1605,8133333333335
Novi Beograd|2|111|11/01/2019|1634,615
Novi Beograd|2|112|12/01/2019|1641,6999999999998
Novi Beograd|2|201|01/01/2020|1669,605
Novi Beograd|2|202|02/01/2020|1690,075
Novi Beograd|2|203|03/01/2020|1775,8633333333335
Novi Beograd|2|204|04/01/2020|1792,1750000000002
Novi Beograd|2|205|05/01/2020|1836,7
Novi Beograd|2|206|06/01/2020|1857,23
Novi Beograd|2|207|07/01/2020|1879,99
Novi Beograd|2|208|08/01/2020|1922,635
Novi Beograd|2|209|09/01/2020|1937,0100000000002
Novi Beograd|2|210|10/01/2020|1872,9450000000002
Novi Beograd|2|211|11/01/2020|1942,11
Novi Beograd|2|212|12/01/2020|1921,87
Novi Beograd|2|301|01/01/2021|1934,225
Novi Beograd|2|302|02/01/2021|1924,935
Novi Beograd|2|303|03/01/2021|1952,9800000000002
Novi Beograd|2|304|04/01/2021|1977,085
Novi Beograd|2|305|05/01/2021|2004,42
Novi Beograd|2|306|06/01/2021|2027,41
Novi Beograd|2|307|07/01/2021|2031,135
Novi Beograd|2|308|08/01/2021|2040,1633333333332
Novi Beograd|2|309|09/01/2021|2046,0900000000001
Novi Beograd|2|310|10/01/2021|2044,025
Novi Beograd|2|311|11/01/2021|2092,945
Novi Beograd|2|312|12/01/2021|2126,105
